시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
울산광역시,중구,일반,여자,65-69세,122 ,*,8 ,10 ,19 ,*,*,13 ,8 ,10 
울산광역시,중구,일반,여자,70-74세,244 ,9 ,11 ,25 ,63 ,16 ,8 ,32 ,15 ,6 
울산광역시,중구,일반,여자,75-79세,388 ,10 ,14 ,45 ,95 ,44 ,15 ,33 ,19 ,24 
울산광역시,중구,일반,여자,80-84세,546 ,16 ,29 ,96 ,162 ,68 ,18 ,28 ,21 ,13 
울산광역시,중구,일반,여자,85세이상,561 ,18 ,37 ,127 ,218 ,57 ,13 ,17 ,13 ,*
울산광역시,중구,기초,남자,65세미만,60 ,*,*,7 ,18 ,*,*,5 ,*,5 
울산광역시,중구,기초,남자,65-69세,87 ,*,5 ,*,24 ,17 ,5 ,6 ,*,5 
울산광역시,중구,기초,남자,70-74세,67 ,*,*,10 ,25 ,9 ,*,*,*,*
울산광역시,중구,기초,남자,75-79세,52 ,*,*,7 ,16 ,*,*,*,*,*
울산광역시,중구,기초,남자,80-84세,34 ,0 ,*,*,9 ,10 ,*,*,*,*
울산광역시,중구,기초,남자,85세이상,34 ,0 ,*,6 ,19 ,*,0 ,*,*,*
울산광역시,중구,기초,여자,65세미만,31 ,*,*,8 ,8 ,*,*,*,*,*
울산광역시,중구,기초,여자,65-69세,70 ,*,*,9 ,11 ,8 ,*,9 ,*,7 
울산광역시,중구,기초,여자,70-74세,85 ,*,*,7 ,31 ,9 ,*,11 ,*,*
울산광역시,중구,기초,여자,75-79세,93 ,*,5 ,14 ,25 ,16 ,*,*,5 ,*
울산광역시,중구,기초,여자,80-84세,127 ,*,*,23 ,47 ,26 ,*,*,*,*
울산광역시,중구,기초,여자,85세이상,161 ,8 ,13 ,47 ,53 ,13 ,*,*,*,*
울산광역시,중구,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,남자,70-74세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,남자,75-79세,*,0 ,0 ,*,0 ,*,*,0 ,0 ,0 
울산광역시,중구,의료,남자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,여자,65-69세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,여자,75-79세,*,*,0 ,*,*,0 ,0 ,0 ,0 ,0 
울산광역시,중구,의료,여자,80-84세,6 ,0 ,0 ,0 ,*,*,0 ,*,0 ,0 
울산광역시,중구,의료,여자,85세이상,21 ,0 ,*,6 ,9 ,0 ,*,0 ,0 ,0 
울산광역시,중구,감경,남자,65세미만,31 ,*,*,9 ,9 ,*,*,0 ,0 ,0 
울산광역시,중구,감경,남자,65-69세,50 ,*,7 ,17 ,12 ,*,0 ,0 ,0 ,0 
울산광역시,중구,감경,남자,70-74세,79 ,5 ,6 ,17 ,31 ,7 ,*,0 ,0 ,*
울산광역시,중구,감경,남자,75-79세,78 ,6 ,5 ,19 ,30 ,11 ,*,0 ,0 ,0 
울산광역시,중구,감경,남자,80-84세,87 ,*,*,16 ,43 ,16 ,*,0 ,0 ,0 
울산광역시,중구,감경,남자,85세이상,99 ,*,5 ,31 ,40 ,16 ,*,0 ,0 ,0 
울산광역시,중구,감경,여자,65세미만,23 ,5 ,*,7 ,*,*,*,0 ,0 ,0 
울산광역시,중구,감경,여자,65-69세,63 ,*,*,19 ,22 ,9 ,*,*,0 ,0 
울산광역시,중구,감경,여자,70-74세,81 ,*,5 ,18 ,33 ,11 ,*,*,*,0 
울산광역시,중구,감경,여자,75-79세,159 ,*,13 ,33 ,58 ,26 ,13 ,*,0 ,0 
울산광역시,중구,감경,여자,80-84세,333 ,11 ,26 ,68 ,145 ,53 ,10 ,0 ,*,0 
울산광역시,중구,감경,여자,85세이상,470 ,19 ,51 ,135 ,196 ,52 ,*,0 ,0 ,0 
울산광역시,남구,일반,남자,65세미만,82 ,*,6 ,12 ,15 ,*,*,9 ,8 ,5 
울산광역시,남구,일반,남자,65-69세,130 ,11 ,7 ,28 ,28 ,*,0 ,14 ,7 ,*
울산광역시,남구,일반,남자,70-74세,180 ,*,14 ,44 ,48 ,10 ,*,11 ,7 ,8 
울산광역시,남구,일반,남자,75-79세,250 ,6 ,10 ,46 ,87 ,26 ,5 ,10 ,*,*
울산광역시,남구,일반,남자,80-84세,298 ,7 ,14 ,59 ,102 ,27 ,10 ,17 ,*,8 
울산광역시,남구,일반,남자,85세이상,255 ,*,14 ,52 ,92 ,23 ,7 ,13 ,*,*
울산광역시,남구,일반,여자,65세미만,62 ,*,6 ,11 ,7 ,*,*,7 ,5 ,*
울산광역시,남구,일반,여자,65-69세,141 ,5 ,6 ,12 ,27 ,10 ,*,16 ,6 ,*
울산광역시,남구,일반,여자,70-74세,266 ,6 ,7 ,40 ,67 ,23 ,6 ,20 ,13 ,5 
울산광역시,남구,일반,여자,75-79세,463 ,8 ,22 ,65 ,149 ,46 ,12 ,33 ,18 ,8 
울산광역시,남구,일반,여자,80-84세,701 ,23 ,40 ,138 ,258 ,58 ,14 ,23 ,17 ,14 
울산광역시,남구,일반,여자,85세이상,695 ,35 ,62 ,178 ,249 ,42 ,12 ,11 ,5 ,*
울산광역시,남구,기초,남자,65세미만,99 ,*,6 ,19 ,25 ,*,*,7 ,6 ,6 
울산광역시,남구,기초,남자,65-69세,130 ,*,*,15 ,38 ,15 ,6 ,9 ,12 ,10 
울산광역시,남구,기초,남자,70-74세,89 ,*,*,10 ,35 ,11 ,*,*,7 ,*
울산광역시,남구,기초,남자,75-79세,48 ,*,0 ,8 ,17 ,*,0 ,*,*,*
울산광역시,남구,기초,남자,80-84세,39 ,*,*,6 ,15 ,*,*,*,*,0 
울산광역시,남구,기초,남자,85세이상,37 ,*,*,11 ,12 ,6 ,0 ,*,0 ,0 
울산광역시,남구,기초,여자,65세미만,43 ,*,5 ,5 ,11 ,*,*,*,6 ,0 
울산광역시,남구,기초,여자,65-69세,97 ,*,*,8 ,44 ,5 ,*,7 ,8 ,*
울산광역시,남구,기초,여자,70-74세,76 ,*,7 ,8 ,30 ,*,*,*,*,5 
울산광역시,남구,기초,여자,75-79세,113 ,*,*,18 ,48 ,12 ,*,*,5 ,*
울산광역시,남구,기초,여자,80-84세,157 ,*,6 ,26 ,75 ,10 ,5 ,8 ,*,*
울산광역시,남구,기초,여자,85세이상,168 ,7 ,16 ,44 ,74 ,8 ,*,*,*,0 
울산광역시,남구,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,남구,의료,남자,65-69세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,*
울산광역시,남구,의료,남자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,남구,의료,남자,75-79세,*,0 ,*,*,0 ,*,0 ,0 ,0 ,0 
울산광역시,남구,의료,남자,80-84세,*,0 ,*,*,0 ,*,0 ,0 ,0 ,0 
울산광역시,남구,의료,남자,85세이상,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,남구,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
울산광역시,남구,의료,여자,70-74세,*,0 ,*,0 ,*,0 ,*,0 ,0 ,0 
울산광역시,남구,의료,여자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,남구,의료,여자,80-84세,9 ,0 ,*,0 ,5 ,*,0 ,0 ,0 ,0 
울산광역시,남구,의료,여자,85세이상,19 ,*,*,5 ,8 ,0 ,0 ,0 ,0 ,0 
울산광역시,남구,감경,남자,65세미만,39 ,6 ,*,12 ,13 ,*,0 ,0 ,0 ,0 
울산광역시,남구,감경,남자,65-69세,60 ,*,5 ,12 ,28 ,*,0 ,*,0 ,0 
울산광역시,남구,감경,남자,70-74세,90 ,7 ,6 ,19 ,36 ,10 ,*,0 ,0 ,0 
울산광역시,남구,감경,남자,75-79세,84 ,*,6 ,21 ,35 ,14 ,*,*,0 ,0 
울산광역시,남구,감경,남자,80-84세,102 ,*,9 ,26 ,41 ,13 ,8 ,0 ,0 ,0 
울산광역시,남구,감경,남자,85세이상,105 ,*,8 ,33 ,51 ,10 ,*,0 ,*,0 
울산광역시,남구,감경,여자,65세미만,25 ,*,*,7 ,7 ,*,0 ,0 ,0 ,0 
울산광역시,남구,감경,여자,65-69세,61 ,*,*,12 ,24 ,*,*,*,*,*
울산광역시,남구,감경,여자,70-74세,104 ,6 ,5 ,20 ,44 ,10 ,5 ,*,0 ,*
울산광역시,남구,감경,여자,75-79세,173 ,7 ,17 ,34 ,68 ,15 ,10 ,*,0 ,*
울산광역시,남구,감경,여자,80-84세,392 ,20 ,34 ,92 ,179 ,39 ,8 ,0 ,*,0 
울산광역시,남구,감경,여자,85세이상,491 ,41 ,57 ,148 ,181 ,41 ,6 ,0 ,*,0 
울산광역시,동구,일반,남자,65세미만,30 ,0 ,0 ,*,*,*,0 ,5 ,*,*
울산광역시,동구,일반,남자,65-69세,72 ,*,*,16 ,14 ,6 ,*,5 ,*,*
울산광역시,동구,일반,남자,70-74세,109 ,*,5 ,21 ,30 ,8 ,*,6 ,*,8 
울산광역시,동구,일반,남자,75-79세,144 ,5 ,*,33 ,53 ,6 ,5 ,6 ,*,6 
울산광역시,동구,일반,남자,80-84세,120 ,*,9 ,23 ,32 ,10 ,*,5 ,6 ,7 
울산광역시,동구,일반,남자,85세이상,79 ,*,6 ,15 ,34 ,10 ,0 ,*,0 ,0 
울산광역시,동구,일반,여자,65세미만,41 ,*,*,8 ,8 ,*,0 ,8 ,*,*
울산광역시,동구,일반,여자,65-69세,93 ,*,*,14 ,17 ,0 ,*,10 ,6 ,*
울산광역시,동구,일반,여자,70-74세,140 ,7 ,*,21 ,35 ,5 ,*,18 ,10 ,6 
울산광역시,동구,일반,여자,75-79세,194 ,*,9 ,39 ,60 ,8 ,*,15 ,6 ,6 
울산광역시,동구,일반,여자,80-84세,274 ,7 ,11 ,56 ,101 ,20 ,*,23 ,6 ,7 
울산광역시,동구,일반,여자,85세이상,232 ,12 ,23 ,74 ,75 ,5 ,*,6 ,*,6 
울산광역시,동구,기초,남자,65세미만,43 ,*,*,*,13 ,6 ,0 ,*,*,*
울산광역시,동구,기초,남자,65-69세,68 ,*,*,*,31 ,11 ,0 ,6 ,*,6 
울산광역시,동구,기초,남자,70-74세,57 ,0 ,5 ,*,21 ,7 ,0 ,*,7 ,*
울산광역시,동구,기초,남자,75-79세,40 ,0 ,0 ,5 ,21 ,6 ,0 ,*,*,*
울산광역시,동구,기초,남자,80-84세,27 ,0 ,*,*,14 ,0 ,0 ,0 ,*,*
울산광역시,동구,기초,남자,85세이상,15 ,*,0 ,*,9 ,*,0 ,*,0 ,0 
울산광역시,동구,기초,여자,65세미만,29 ,*,*,*,11 ,*,0 ,*,*,*
울산광역시,동구,기초,여자,65-69세,49 ,*,*,*,18 ,*,*,*,*,6 
울산광역시,동구,기초,여자,70-74세,67 ,*,*,11 ,26 ,9 ,0 ,6 ,6 ,*
울산광역시,동구,기초,여자,75-79세,77 ,*,5 ,11 ,30 ,12 ,0 ,*,*,*
울산광역시,동구,기초,여자,80-84세,83 ,0 ,*,18 ,36 ,*,*,*,*,*
울산광역시,동구,기초,여자,85세이상,86 ,*,10 ,20 ,38 ,*,*,0 ,*,*
울산광역시,동구,의료,남자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,*,0 
울산광역시,동구,의료,남자,75-79세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,동구,의료,남자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,동구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,동구,의료,여자,65-69세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,동구,의료,여자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,*,0 ,0 
울산광역시,동구,의료,여자,80-84세,*,0 ,*,*,*,0 ,0 ,0 ,0 ,0 
울산광역시,동구,의료,여자,85세이상,6 ,*,*,*,*,0 ,0 ,0 ,0 ,0 
울산광역시,동구,감경,남자,65세미만,15 ,*,*,*,6 ,*,0 ,0 ,0 ,0 
울산광역시,동구,감경,남자,65-69세,49 ,*,*,16 ,17 ,6 ,0 ,0 ,0 ,0 
울산광역시,동구,감경,남자,70-74세,54 ,*,*,22 ,22 ,*,0 ,0 ,0 ,0 
울산광역시,동구,감경,남자,75-79세,61 ,*,*,18 ,28 ,5 ,0 ,*,0 ,0 
울산광역시,동구,감경,남자,80-84세,47 ,*,*,13 ,21 ,6 ,*,0 ,0 ,0 
울산광역시,동구,감경,남자,85세이상,42 ,0 ,*,15 ,18 ,*,*,0 ,0 ,0 
울산광역시,동구,감경,여자,65세미만,19 ,*,*,7 ,*,*,0 ,0 ,0 ,0 
울산광역시,동구,감경,여자,65-69세,32 ,*,*,12 ,9 ,*,*,*,0 ,0 
울산광역시,동구,감경,여자,70-74세,54 ,*,*,18 ,21 ,*,*,0 ,0 ,0 
울산광역시,동구,감경,여자,75-79세,95 ,8 ,5 ,15 ,46 ,12 ,*,0 ,0 ,0 
울산광역시,동구,감경,여자,80-84세,162 ,7 ,9 ,46 ,77 ,12 ,5 ,*,0 ,0 
울산광역시,동구,감경,여자,85세이상,237 ,12 ,26 ,78 ,101 ,9 ,*,*,0 ,0 
울산광역시,북구,일반,남자,65세미만,41 ,*,*,7 ,9 ,*,*,7 ,*,0 
울산광역시,북구,일반,남자,65-69세,62 ,*,*,7 ,15 ,*,*,8 ,0 ,*
울산광역시,북구,일반,남자,70-74세,104 ,*,6 ,28 ,21 ,5 ,5 ,5 ,*,8 
울산광역시,북구,일반,남자,75-79세,118 ,*,6 ,25 ,36 ,12 ,*,6 ,*,*
울산광역시,북구,일반,남자,80-84세,129 ,*,7 ,25 ,39 ,22 ,*,*,*,6 
울산광역시,북구,일반,남자,85세이상,114 ,*,7 ,20 ,47 ,12 ,*,*,5 ,0 
울산광역시,북구,일반,여자,65세미만,39 ,9 ,*,10 ,*,*,0 ,*,5 ,0 
울산광역시,북구,일반,여자,65-69세,81 ,*,5 ,12 ,17 ,6 ,5 ,14 ,*,*
울산광역시,북구,일반,여자,70-74세,141 ,8 ,7 ,15 ,34 ,14 ,*,11 ,6 ,*
울산광역시,북구,일반,여자,75-79세,253 ,8 ,15 ,44 ,64 ,28 ,7 ,20 ,10 ,6 
울산광역시,북구,일반,여자,80-84세,407 ,14 ,28 ,75 ,125 ,45 ,12 ,21 ,7 ,5 
울산광역시,북구,일반,여자,85세이상,400 ,10 ,43 ,102 ,147 ,28 ,*,9 ,*,*
울산광역시,북구,기초,남자,65세미만,38 ,*,*,6 ,6 ,*,0 ,5 ,*,0 
울산광역시,북구,기초,남자,65-69세,47 ,*,*,7 ,10 ,7 ,*,*,*,*
울산광역시,북구,기초,남자,70-74세,36 ,0 ,*,6 ,13 ,7 ,*,*,*,*
울산광역시,북구,기초,남자,75-79세,20 ,0 ,*,*,6 ,*,*,0 ,*,*
울산광역시,북구,기초,남자,80-84세,31 ,0 ,*,*,10 ,6 ,*,0 ,*,0 
울산광역시,북구,기초,남자,85세이상,21 ,*,*,6 ,6 ,*,0 ,*,0 ,0 
울산광역시,북구,기초,여자,65세미만,26 ,*,*,8 ,*,*,*,*,0 ,*
울산광역시,북구,기초,여자,65-69세,38 ,*,*,6 ,13 ,*,*,*,*,*
울산광역시,북구,기초,여자,70-74세,45 ,*,0 ,6 ,15 ,8 ,*,*,*,*
울산광역시,북구,기초,여자,75-79세,65 ,*,*,7 ,29 ,9 ,0 ,5 ,*,*
울산광역시,북구,기초,여자,80-84세,73 ,*,*,17 ,28 ,5 ,*,0 ,*,0 
울산광역시,북구,기초,여자,85세이상,100 ,*,13 ,24 ,40 ,5 ,*,*,0 ,*
울산광역시,북구,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,북구,의료,남자,70-74세,*,0 ,0 ,0 ,*,*,0 ,0 ,0 ,0 
울산광역시,북구,의료,남자,75-79세,*,0 ,0 ,0 ,*,*,0 ,0 ,0 ,0 
울산광역시,북구,의료,남자,80-84세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
울산광역시,북구,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,북구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,북구,의료,여자,65-69세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,*
울산광역시,북구,의료,여자,70-74세,*,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
울산광역시,북구,의료,여자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,북구,의료,여자,80-84세,*,0 ,0 ,*,*,0 ,*,0 ,0 ,0 
울산광역시,북구,의료,여자,85세이상,12 ,0 ,*,*,*,*,0 ,0 ,0 ,*
울산광역시,북구,감경,남자,65세미만,27 ,*,*,7 ,10 ,*,0 ,0 ,*,0 
울산광역시,북구,감경,남자,65-69세,39 ,*,6 ,12 ,13 ,*,0 ,*,0 ,0 
울산광역시,북구,감경,남자,70-74세,49 ,5 ,*,15 ,12 ,8 ,*,*,*,0 
울산광역시,북구,감경,남자,75-79세,50 ,*,*,20 ,19 ,*,0 ,0 ,*,0 
울산광역시,북구,감경,남자,80-84세,69 ,7 ,*,23 ,24 ,7 ,*,0 ,0 ,0 
울산광역시,북구,감경,남자,85세이상,62 ,*,7 ,17 ,23 ,9 ,*,0 ,0 ,*
울산광역시,북구,감경,여자,65세미만,24 ,*,5 ,7 ,7 ,*,*,0 ,0 ,0 
울산광역시,북구,감경,여자,65-69세,43 ,*,*,15 ,12 ,*,0 ,*,0 ,0 
울산광역시,북구,감경,여자,70-74세,72 ,*,*,18 ,27 ,12 ,*,0 ,0 ,0 
울산광역시,북구,감경,여자,75-79세,104 ,7 ,5 ,21 ,40 ,16 ,*,0 ,0 ,0 
울산광역시,북구,감경,여자,80-84세,201 ,5 ,25 ,48 ,82 ,21 ,7 ,*,0 ,0 
울산광역시,북구,감경,여자,85세이상,358 ,21 ,42 ,110 ,132 ,38 ,*,0 ,0 ,0 
울산광역시,울주군,일반,남자,65세미만,48 ,8 ,*,6 ,8 ,*,0 ,8 ,*,*
울산광역시,울주군,일반,남자,65-69세,122 ,8 ,7 ,14 ,24 ,*,*,19 ,*,5 
울산광역시,울주군,일반,남자,70-74세,135 ,*,8 ,29 ,33 ,9 ,*,7 ,10 ,*
울산광역시,울주군,일반,남자,75-79세,231 ,*,8 ,43 ,73 ,18 ,*,19 ,12 ,8 
울산광역시,울주군,일반,남자,80-84세,247 ,5 ,17 ,34 ,77 ,24 ,6 ,25 ,7 ,*
울산광역시,울주군,일반,남자,85세이상,258 ,9 ,14 ,45 ,106 ,30 ,*,17 ,6 ,*
울산광역시,울주군,일반,여자,65세미만,51 ,6 ,5 ,9 ,7 ,*,0 ,5 ,*,*
울산광역시,울주군,일반,여자,65-69세,138 ,6 ,*,15 ,33 ,5 ,*,15 ,8 ,*
울산광역시,울주군,일반,여자,70-74세,270 ,9 ,8 ,36 ,63 ,17 ,6 ,25 ,12 ,6 
울산광역시,울주군,일반,여자,75-79세,433 ,11 ,15 ,58 ,127 ,51 ,11 ,32 ,14 ,9 
울산광역시,울주군,일반,여자,80-84세,675 ,25 ,33 ,118 ,242 ,78 ,13 ,51 ,18 ,*
울산광역시,울주군,일반,여자,85세이상,882 ,27 ,56 ,231 ,342 ,65 ,12 ,29 ,14 ,5 
울산광역시,울주군,기초,남자,65세미만,66 ,5 ,9 ,10 ,13 ,*,*,7 ,6 ,*
울산광역시,울주군,기초,남자,65-69세,79 ,*,*,5 ,27 ,*,*,13 ,6 ,*
울산광역시,울주군,기초,남자,70-74세,61 ,*,*,12 ,19 ,5 ,*,*,5 ,*
울산광역시,울주군,기초,남자,75-79세,57 ,*,*,6 ,20 ,6 ,*,6 ,5 ,*
울산광역시,울주군,기초,남자,80-84세,54 ,0 ,*,8 ,22 ,9 ,0 ,0 ,*,*
울산광역시,울주군,기초,남자,85세이상,30 ,0 ,*,7 ,12 ,7 ,0 ,0 ,*,0 
울산광역시,울주군,기초,여자,65세미만,41 ,*,7 ,*,13 ,*,*,*,*,0 
울산광역시,울주군,기초,여자,65-69세,75 ,*,9 ,8 ,21 ,6 ,*,*,7 ,*
울산광역시,울주군,기초,여자,70-74세,77 ,0 ,5 ,17 ,22 ,6 ,*,*,5 ,*
울산광역시,울주군,기초,여자,75-79세,103 ,*,6 ,18 ,38 ,10 ,*,*,6 ,0 
울산광역시,울주군,기초,여자,80-84세,140 ,*,9 ,26 ,65 ,12 ,*,5 ,*,*
울산광역시,울주군,기초,여자,85세이상,160 ,*,23 ,35 ,71 ,13 ,0 ,*,*,0 
울산광역시,울주군,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,울주군,의료,남자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
울산광역시,울주군,의료,남자,75-79세,6 ,0 ,0 ,0 ,*,*,0 ,0 ,*,0 
울산광역시,울주군,의료,남자,80-84세,7 ,*,*,*,*,0 ,0 ,0 ,0 ,0 
울산광역시,울주군,의료,남자,85세이상,6 ,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
울산광역시,울주군,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
울산광역시,울주군,의료,여자,70-74세,*,0 ,0 ,0 ,*,0 ,*,0 ,0 ,*
울산광역시,울주군,의료,여자,75-79세,8 ,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
울산광역시,울주군,의료,여자,80-84세,10 ,0 ,*,*,*,*,*,*,0 ,0 
울산광역시,울주군,의료,여자,85세이상,30 ,*,*,10 ,14 ,0 ,0 ,0 ,*,0 
울산광역시,울주군,감경,남자,65세미만,31 ,*,*,11 ,11 ,0 ,0 ,0 ,0 ,0 
울산광역시,울주군,감경,남자,65-69세,60 ,*,*,18 ,19 ,8 ,*,0 ,*,0 
울산광역시,울주군,감경,남자,70-74세,91 ,*,6 ,24 ,37 ,12 ,*,*,0 ,0 
울산광역시,울주군,감경,남자,75-79세,118 ,*,5 ,22 ,64 ,10 ,5 ,0 ,0 ,0 
울산광역시,울주군,감경,남자,80-84세,128 ,7 ,*,31 ,60 ,21 ,*,0 ,0 ,*
울산광역시,울주군,감경,남자,85세이상,134 ,*,15 ,29 ,66 ,17 ,*,0 ,*,0 
울산광역시,울주군,감경,여자,65세미만,31 ,6 ,*,8 ,5 ,*,0 ,*,0 ,0 
울산광역시,울주군,감경,여자,65-69세,83 ,8 ,7 ,20 ,29 ,9 ,*,*,0 ,0 
울산광역시,울주군,감경,여자,70-74세,97 ,*,10 ,20 ,34 ,15 ,*,*,0 ,0 
울산광역시,울주군,감경,여자,75-79세,225 ,10 ,17 ,48 ,98 ,27 ,*,*,*,0 
울산광역시,울주군,감경,여자,80-84세,473 ,22 ,39 ,105 ,222 ,56 ,9 ,*,0 ,0 
울산광역시,울주군,감경,여자,85세이상,726 ,30 ,100 ,197 ,300 ,70 ,9 ,*,0 ,0 
세종특별자치시,,일반,남자,65세미만,37 ,*,*,7 ,10 ,*,*,5 ,*,*
세종특별자치시,,일반,남자,65-69세,96 ,*,6 ,15 ,13 ,12 ,*,16 ,5 ,*
세종특별자치시,,일반,남자,70-74세,149 ,*,*,21 ,48 ,11 ,*,16 ,10 ,6 
세종특별자치시,,일반,남자,75-79세,188 ,5 ,6 ,26 ,74 ,16 ,8 ,15 ,9 ,*
세종특별자치시,,일반,남자,80-84세,276 ,5 ,*,43 ,109 ,44 ,9 ,11 ,9 ,*
세종특별자치시,,일반,남자,85세이상,322 ,7 ,16 ,44 ,130 ,54 ,9 ,12 ,8 ,*
세종특별자치시,,일반,여자,65세미만,29 ,*,*,5 ,8 ,0 ,0 ,*,0 ,0 
세종특별자치시,,일반,여자,65-69세,119 ,*,6 ,14 ,29 ,7 ,*,10 ,*,*
세종특별자치시,,일반,여자,70-74세,228 ,*,9 ,22 ,58 ,30 ,10 ,20 ,14 ,7 
세종특별자치시,,일반,여자,75-79세,392 ,*,24 ,50 ,101 ,49 ,8 ,39 ,25 ,6 
세종특별자치시,,일반,여자,80-84세,616 ,12 ,23 ,90 ,227 ,96 ,17 ,30 ,19 ,5 
세종특별자치시,,일반,여자,85세이상,863 ,26 ,53 ,191 ,362 ,82 ,18 ,33 ,14 ,*
세종특별자치시,,기초,남자,65세미만,39 ,0 ,*,*,12 ,*,*,*,*,*
세종특별자치시,,기초,남자,65-69세,43 ,*,*,6 ,10 ,*,5 ,6 ,*,0 
세종특별자치시,,기초,남자,70-74세,41 ,*,*,*,9 ,*,*,*,5 ,*
세종특별자치시,,기초,남자,75-79세,29 ,0 ,*,6 ,8 ,*,*,*,*,0 
세종특별자치시,,기초,남자,80-84세,27 ,*,0 ,6 ,11 ,*,*,*,*,*
세종특별자치시,,기초,남자,85세이상,32 ,0 ,*,11 ,12 ,*,*,*,0 ,*
세종특별자치시,,기초,여자,65세미만,22 ,0 ,*,*,8 ,*,0 ,*,*,0 
세종특별자치시,,기초,여자,65-69세,47 ,*,*,5 ,12 ,6 ,*,*,6 ,*
세종특별자치시,,기초,여자,70-74세,44 ,*,*,*,11 ,5 ,*,*,*,*
세종특별자치시,,기초,여자,75-79세,56 ,*,*,10 ,17 ,7 ,5 ,*,*,*
세종특별자치시,,기초,여자,80-84세,101 ,*,8 ,20 ,35 ,14 ,6 ,*,*,0 
세종특별자치시,,기초,여자,85세이상,145 ,6 ,20 ,26 ,62 ,14 ,*,0 ,0 ,*
세종특별자치시,,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,남자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,남자,75-79세,*,0 ,0 ,0 ,*,*,0 ,0 ,0 ,0 
세종특별자치시,,의료,남자,80-84세,*,0 ,*,0 ,*,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,남자,85세이상,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
세종특별자치시,,의료,여자,75-79세,5 ,*,*,0 ,*,*,0 ,0 ,0 ,0 
세종특별자치시,,의료,여자,80-84세,11 ,0 ,0 ,5 ,*,*,0 ,0 ,*,0 
세종특별자치시,,의료,여자,85세이상,17 ,*,*,*,6 ,*,0 ,0 ,*,0 
세종특별자치시,,감경,남자,65세미만,27 ,*,*,11 ,6 ,0 ,*,0 ,0 ,0 
